"","status","frei_datum","auftr_nr","mat_nr","charge","met_d_nr","mat_bez","chargengroesse","anzahl_muster","aql_aql","aql_niveau","R-P001","R-P026","R-P027","R-P028","R-P029","order","newn","NewN20","kfac","pfac","fsfac","dose_lsl","itime_usl","npos_usl","act_lsl","act_usl","idepth_lsl","idepth_usl"
"13811","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",229,"JUPITER",22774,316,"0,25","II",2.1278,17.94,7.07,6.65,6.061,16387,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13812","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",230,"JUPITER",22774,316,"0,25","II",2.1221,17.82,7.24,6.78,5.908,16388,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13813","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",231,"JUPITER",22774,316,"0,25","II",2.0927,18.65,7.94,6.61,6.06,16389,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13814","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",232,"JUPITER",22774,316,"0,25","II",2.1112,17.49,7.38,6.7,5.95,16390,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13815","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",233,"JUPITER",22774,316,"0,25","II",2.096,16.91,6.91,6.71,5.96,16391,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13816","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",234,"JUPITER",22774,316,"0,25","II",2.1161,17.82,6.98,6.54,6.117,16392,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13817","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",235,"JUPITER",22774,316,"0,25","II",2.1302,17.98,7.01,6.86,5.827,16393,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13818","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",236,"JUPITER",22774,316,"0,25","II",2.1142,17.32,6.97,6.55,6.14,16394,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13819","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",237,"JUPITER",22774,316,"0,25","II",2.1156,16.99,7.26,6.67,5.994,16395,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13820","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",238,"JUPITER",22774,316,"0,25","II",2.1094,17.61,6.92,6.56,6.202,16396,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13821","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",239,"JUPITER",22774,316,"0,25","II",2.1333,17.5,6.97,6.41,6.304,16397,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13822","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",240,"JUPITER",22774,316,"0,25","II",2.0943,18.3,6.82,7.14,5.566,16398,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13823","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",241,"JUPITER",22774,316,"0,25","II",2.1104,17.61,7.05,6.61,6.06,16399,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13824","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",242,"JUPITER",22774,316,"0,25","II",2.1156,18.45,7.52,6.71,5.97,16400,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13825","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",243,"JUPITER",22774,316,"0,25","II",2.1181,18.08,8.6,6.73,5.94,16401,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13826","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",244,"JUPITER",22774,316,"0,25","II",2.1165,18.08,7.64,6.66,6.018,16402,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13827","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",245,"JUPITER",22774,316,"0,25","II",2.121,17.28,8.88,6.75,5.9,16403,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13828","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",246,"JUPITER",22774,316,"0,25","II",2.126,17.18,7.87,6.65,6.028,16404,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13829","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",247,"JUPITER",22774,316,"0,25","II",2.1274,18.37,9.61,6.92,5.83,16405,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13830","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",248,"JUPITER",22774,316,"0,25","II",2.1158,18.12,8.27,6.42,6.263,16406,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13831","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",249,"JUPITER",22774,316,"0,25","II",2.131,17.99,8.17,6.67,6.013,16407,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13832","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",250,"JUPITER",22774,316,"0,25","II",2.1122,18.17,8.38,6.77,5.961,16408,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13833","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",251,"JUPITER",22774,316,"0,25","II",2.1268,18.02,8.05,6.78,5.899,16409,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13834","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",252,"JUPITER",22774,316,"0,25","II",2.1125,17.29,7.59,6.46,6.21,16410,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13835","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",253,"JUPITER",22774,316,"0,25","II",2.1004,18.29,7.21,6.76,5.887,16411,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13836","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",254,"JUPITER",22774,316,"0,25","II",2.1179,18.07,7.45,6.76,5.939,16412,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13837","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",255,"JUPITER",22774,316,"0,25","II",2.1209,17.82,6.96,6.48,6.206,16413,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13838","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",256,"JUPITER",22774,316,"0,25","II",2.1182,17.23,7.23,6.56,6.085,16414,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13839","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",257,"JUPITER",22774,316,"0,25","II",2.1183,17.07,7.35,6.67,5.994,16415,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13840","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",258,"JUPITER",22774,316,"0,25","II",2.1244,18.44,7.02,6.85,5.832,16416,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13841","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",259,"JUPITER",22774,316,"0,25","II",2.1086,18.93,7.22,6.7,6.004,16417,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13842","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",260,"JUPITER",22774,316,"0,25","II",2.1146,18.33,7.46,6.52,6.151,16418,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13843","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",261,"JUPITER",22774,316,"0,25","II",2.1166,17.37,7.18,6.68,5.993,16419,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13844","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-02-28 08:36:33,"000183324","0000873266","3F225",262,"JUPITER",22774,316,"0,25","II",2.1124,18.19,7.22,6.58,6.103,16420,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13845","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",206,"JUPITER",90069,501,"0,25","II",2.1139,17.5,7.18,6.51,6.355,16421,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13846","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",207,"JUPITER",90069,501,"0,25","II",2.1183,16.88,6.95,6.27,6.539,16422,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13847","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",208,"JUPITER",90069,501,"0,25","II",2.1151,17.06,6.89,6.26,6.605,16423,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13848","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",209,"JUPITER",90069,501,"0,25","II",2.1154,16.5,6.95,6.57,6.245,16424,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13849","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",210,"JUPITER",90069,501,"0,25","II",2.1183,17.26,6.91,6.24,6.569,16425,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13850","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",211,"JUPITER",90069,501,"0,25","II",2.122,17.64,7.44,6.44,6.377,16426,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13851","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",212,"JUPITER",90069,501,"0,25","II",2.1257,16.77,6.92,6.66,6.153,16427,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13852","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",213,"JUPITER",90069,501,"0,25","II",2.1126,16.61,6.68,6.46,6.406,16428,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13853","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",214,"JUPITER",90069,501,"0,25","II",2.1173,16.27,7.13,6.76,6.051,16429,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13854","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",215,"JUPITER",90069,501,"0,25","II",2.1246,16.28,6.79,6.79,6.078,16430,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13855","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",216,"JUPITER",90069,501,"0,25","II",2.1239,17,6.99,6.49,6.363,16431,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13856","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",217,"JUPITER",90069,501,"0,25","II",2.1185,17.09,6.93,6.5,6.37,16432,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13857","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",218,"JUPITER",90069,501,"0,25","II",2.1261,16.99,7.13,6.35,6.467,16433,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13858","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",219,"JUPITER",90069,501,"0,25","II",2.1214,16.4,7.41,6.62,6.235,16434,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13859","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",220,"JUPITER",90069,501,"0,25","II",2.1193,16.74,7.35,6.62,6.25,16435,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13860","[k_F, p_f, r_f, m_F, md_f, z_f]",2022-10-18 16:30:50,"000174229","0000849530","2F170",221,"JUPITER",90069,501,"0,25","II",2.1251,16.4,7.12,6.22,6.589,16436,110,114,2.449,0.006602,0.18,2,15,4.6,3,24,4,8
"13861","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",313,"JUPITER",5887,315,"0,25","II",2.104,14.99,4.96,7.16,5.603,16437,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13862","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",314,"JUPITER",5887,315,"0,25","II",2.1207,14.52,5.03,7.22,5.552,16438,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13863","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-23 14:34:40,"000151553","0000546975","1F039",315,"JUPITER",5887,315,"0,25","II",2.1096,15.58,4.96,7.14,5.585,16439,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13864","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",1,"JUPITER",4767,315,"0,25","II",2.1089,15.12,6.22,6.51,6.252,16440,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13865","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",2,"JUPITER",4767,315,"0,25","II",2.1072,14.59,6.75,6.84,5.927,16441,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13866","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",3,"JUPITER",4767,315,"0,25","II",2.1157,15.06,6.48,6.79,5.933,16442,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13867","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",4,"JUPITER",4767,315,"0,25","II",2.1145,14.85,6.14,6.74,6.025,16443,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13868","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",5,"JUPITER",4767,315,"0,25","II",2.1249,14.86,6.45,6.86,5.909,16444,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13869","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",6,"JUPITER",4767,315,"0,25","II",2.1262,15.14,6.96,6.72,6.035,16445,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13870","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",7,"JUPITER",4767,315,"0,25","II",2.116,15.12,6.83,6.67,6.046,16446,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13871","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",8,"JUPITER",4767,315,"0,25","II",2.112,15.21,6.92,6.8,5.936,16447,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13872","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",9,"JUPITER",4767,315,"0,25","II",2.0997,14.89,6.46,6.83,5.943,16448,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13873","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",10,"JUPITER",4767,315,"0,25","II",2.1101,15.41,7.2,6.77,5.957,16449,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13874","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",11,"JUPITER",4767,315,"0,25","II",2.1091,14.97,6.61,6.85,5.897,16450,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13875","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",12,"JUPITER",4767,315,"0,25","II",2.1067,14.84,6.54,6.85,5.892,16451,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13876","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",13,"JUPITER",4767,315,"0,25","II",2.1223,14.81,6.85,6.85,5.889,16452,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13877","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",14,"JUPITER",4767,315,"0,25","II",2.1141,15.15,6.76,6.85,5.923,16453,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13878","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",15,"JUPITER",4767,315,"0,25","II",2.1131,15.28,6.65,6.66,6.076,16454,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13879","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",16,"JUPITER",4767,315,"0,25","II",2.1244,15.31,6.51,6.73,6.037,16455,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13880","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",17,"JUPITER",4767,315,"0,25","II",2.1272,15.35,6.79,6.82,5.901,16456,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13881","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",18,"JUPITER",4767,315,"0,25","II",2.1194,14.86,6.44,6.73,6.024,16457,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13882","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",19,"JUPITER",4767,315,"0,25","II",2.1123,15.64,6.71,6.81,5.92,16458,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13883","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",20,"JUPITER",4767,315,"0,25","II",2.1162,15.52,6.49,6.82,5.929,16459,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13884","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",21,"JUPITER",4767,315,"0,25","II",2.1239,15.36,6.78,6.97,5.757,16460,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13885","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",22,"JUPITER",4767,315,"0,25","II",2.1247,14.83,6.4,6.8,5.918,16461,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13886","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",23,"JUPITER",4767,315,"0,25","II",2.1258,15,6.83,6.78,5.961,16462,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13887","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",24,"JUPITER",4767,315,"0,25","II",2.117,15.13,6.81,6.83,5.894,16463,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13888","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",25,"JUPITER",4767,315,"0,25","II",2.1325,14.77,7.13,6.72,6.054,16464,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13889","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",26,"JUPITER",4767,315,"0,25","II",2.1375,15.2,6.77,6.64,6.09,16465,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13890","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",27,"JUPITER",4767,315,"0,25","II",2.1246,15.42,7.11,6.75,5.973,16466,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13891","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",28,"JUPITER",4767,315,"0,25","II",2.1371,15.22,6.92,6.87,5.898,16467,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13892","[k_F, p_f, r_f, m_F, md_f, z_f]",2021-07-17 11:41:31,"000151552","0000547478","1F037",29,"JUPITER",4767,315,"0,25","II",2.1271,15.11,6.53,6.83,5.958,16468,60,62,2.573,0.00415,0.18,2,15,4.6,3,24,4,8
"13893","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",270,"MARS",33440,315,"0,25","II",1.1835,10.38,4.67,6.52,6.59,16469,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13894","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",271,"MARS",33440,315,"0,25","II",1.1863,10.38,4.66,6.85,6.277,16470,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13895","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",272,"MARS",33440,315,"0,25","II",1.1808,10.49,4.41,6.94,6.175,16471,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13896","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",273,"MARS",33440,315,"0,25","II",1.1828,10.53,4.93,6.84,6.222,16472,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13897","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",274,"MARS",33440,315,"0,25","II",1.1854,10.16,4.78,6.68,6.441,16473,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13898","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",275,"MARS",33440,315,"0,25","II",1.182,9.92,4.88,6.56,6.515,16474,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13899","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",276,"MARS",33440,315,"0,25","II",1.1866,10.53,4.87,6.88,6.237,16475,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13900","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",277,"MARS",33440,315,"0,25","II",1.191,10.73,5.11,6.49,6.635,16476,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13901","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",278,"MARS",33440,315,"0,25","II",1.1883,10.59,4.84,6.58,6.54,16477,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13902","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",279,"MARS",33440,315,"0,25","II",1.1897,10.53,4.69,6.39,6.73,16478,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13903","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",280,"MARS",33440,315,"0,25","II",1.1929,10.57,4.96,6.6,6.511,16479,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13904","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",281,"MARS",33440,315,"0,25","II",1.188,11.66,5.21,6.73,6.39,16480,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13905","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",282,"MARS",33440,315,"0,25","II",1.1868,10.52,4.99,6.5,6.61,16481,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13906","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",283,"MARS",33440,315,"0,25","II",1.191,10.75,4.79,6.79,6.341,16482,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13907","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",284,"MARS",33440,315,"0,25","II",1.1912,10.55,5.18,6.74,6.39,16483,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13908","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",285,"MARS",33440,315,"0,25","II",1.1901,10.54,4.85,6.48,6.637,16484,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13909","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",286,"MARS",33440,315,"0,25","II",1.1829,10.4,4.82,6.4,6.658,16485,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13910","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",287,"MARS",33440,315,"0,25","II",1.192,10.38,4.53,6.59,6.529,16486,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13911","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",288,"MARS",33440,315,"0,25","II",1.184,10.36,4.78,6.47,6.642,16487,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
"13912","[k_F, p_f, r_f, m_F, md_f, z_f]",2023-05-22 11:02:44,"000188050","0000849532","3F254",289,"MARS",33440,315,"0,25","II",1.1874,10.41,5.36,6.65,6.461,16488,60,62,2.573,0.00415,0.18,1.14,15,4.5,3,16,4,8
